"stream_name","stream_abreviation","Date","Time","I","tempC","DO.meas","atmo.pressure","salinity"
"Córrego Cabelo Duro","CD",2023-10-12,"13:44:45",51.31952263,26.74,6.29,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"13:54:45",85.51617287,26.76,6.322,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"14:04:45",80.52827576,26.774,6.338,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"14:14:45",34.57955726,26.79,6.301,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"14:24:45",58.68053047,26.804,6.317,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"14:34:45",31.94176956,26.828,6.267,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"14:44:45",34.81374341,26.84,6.309,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"14:54:45",65.13851639,26.84,6.273,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"15:04:45",58.90994737,26.84,6.248,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"15:14:45",57.87782985,26.858,6.267,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"15:24:45",45.36096394,26.876,6.316,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"15:34:45",13.72605129,26.882,6.304,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"15:44:45",34.72587393,26.9,6.286,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"15:54:45",39.60374545,26.9,6.25,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"16:04:45",40.76910021,26.916,6.245,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"16:14:45",36.56847408,26.92,6.146,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"16:24:45",32.58700777,26.92,6.063,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"16:34:45",32.88043307,26.938,6.131,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"16:44:45",34.2283761,26.94,6.156,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"16:54:45",34.52107981,26.954,6.062,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"17:04:45",28.70954788,26.968,6.146,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"17:14:45",26.05827608,26.98,6.191,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"17:24:45",24.76013051,26.98,6.23,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"17:34:45",22.89858007,26.984,6.238,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"17:44:45",15.83979621,27,6.222,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"17:54:45",11.29853892,27,6.224,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"18:04:45",6.159137992,27.006,6.265,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"18:14:45",3.070367506,27.02,6.288,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"18:24:45",1.317880335,27.02,6.2,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"18:34:45",0.640297573,27.02,6.22,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"18:44:45",0.082947192,27.02,6.216,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"18:54:45",0,27.02,6.219,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"19:04:45",0,27.02,6.213,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"19:14:45",0,27.02,6.218,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"19:24:45",0,27.002,6.216,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"19:34:45",0,27,6.127,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"19:44:45",0,26.984,6.077,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"19:54:45",0,26.98,6.148,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"20:04:45",0,26.98,6.174,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"20:14:45",0,26.98,6.189,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"20:24:45",0,26.98,6.218,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"20:34:45",0,26.972,6.239,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"20:44:45",0,26.96,6.229,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"20:54:45",0,26.948,6.202,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"21:04:45",0,26.94,6.092,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"21:14:45",0,26.938,6.022,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"21:24:45",0,26.92,5.984,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"21:34:45",0,26.914,5.991,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"21:44:45",0,26.9,6.02,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"21:54:45",0,26.9,5.982,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"22:04:45",0,26.88,5.953,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"22:14:45",0,26.878,5.898,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"22:24:45",0,26.86,5.949,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"22:34:45",0,26.858,5.935,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"22:44:45",0,26.842,5.965,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"22:54:45",0,26.834,5.986,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"23:04:45",0,26.82,5.887,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"23:14:45",0,26.808,5.879,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"23:24:45",0,26.8,6.069,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"23:34:45",0,26.792,6.075,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"23:44:45",0,26.78,6.089,1,0
"Córrego Cabelo Duro","CD",2023-10-12,"23:54:45",0,26.77,6.11,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"00:04:45",0,26.76,6.099,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"00:14:45",0,26.746,6.097,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"00:24:45",0,26.736,6.111,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"00:34:45",0,26.722,6.097,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"00:44:45",0,26.71,6.099,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"00:54:45",0,26.7,6.025,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"01:04:45",0,26.688,6.108,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"01:14:45",0,26.68,6.118,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"01:24:45",0,26.662,6.097,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"01:34:45",0,26.66,6.123,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"01:44:45",0,26.646,6.057,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"01:54:45",0,26.634,6.047,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"02:04:45",0,26.62,6.054,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"02:14:45",0,26.608,6.075,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"02:24:45",0,26.598,6.027,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"02:34:45",0,26.58,6.043,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"02:44:45",0,26.578,5.955,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"02:54:45",0,26.56,6.028,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"03:04:45",0,26.558,6.059,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"03:14:45",0,26.542,6.078,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"03:24:45",0,26.534,6.038,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"03:34:45",0,26.52,6.151,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"03:44:45",0,26.504,6.076,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"03:54:45",0,26.5,5.922,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"04:04:45",0,26.482,6.127,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"04:14:45",0,26.48,6.035,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"04:24:45",0,26.46,5.995,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"04:34:45",0,26.458,6.058,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"04:44:45",0,26.442,6.078,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"04:54:45",0,26.438,6.017,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"05:04:45",0,26.42,6.088,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"05:14:45",0,26.42,6.087,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"05:24:45",0,26.408,5.883,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"05:34:45",0,26.398,6.053,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"05:44:45",0,26.382,6.073,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"05:54:45",0,26.38,6.025,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"06:04:45",0,26.362,6.104,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"06:14:45",0.086796925,26.36,6.069,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"06:24:45",0.527336448,26.344,6.145,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"06:34:45",1.351828282,26.34,6.055,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"06:44:45",2.427534946,26.34,6.09,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"06:54:45",3.141900433,26.338,6.124,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"07:04:45",3.84419423,26.322,6.141,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"07:14:45",5.600578486,26.32,6.201,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"07:24:45",8.32010172,26.32,6.271,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"07:34:45",10.51811765,26.32,6.207,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"07:44:45",12.24623297,26.306,6.248,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"07:54:45",15.92909032,26.3,6.23,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"08:04:45",9.815795225,26.3,6.223,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"08:14:45",17.41912468,26.3,6.24,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"08:24:45",22.33647987,26.3,6.183,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"08:34:45",22.69135718,26.296,6.175,1,0
"Córrego Cabelo Duro","CD",2023-10-13,"08:44:45",24.05134328,26.288,6.239,1,0
