stream_name,stream_abreviation,sampling_date,sampling_datetime,time_period,travertine_deposition,par_umol_m2_s,temp_c,specific_cond_uS_cm,dissolved_oxygen_mgL,dissolved_oxygen_percent,calcium_mgL
Córrego Baixo,CB,20230825,20230825 10:10:00,Daytime,Non-active,10.80195,27.34,249.1402369,6.91,90.3,23.90225449
Córrego Baixo,CB,20230825,20230825 10:20:00,Daytime,Non-active,10.20443994,27.36,249.8090145,6.98,91.3,24.05607334
Córrego Baixo,CB,20230825,20230825 10:30:00,Daytime,Non-active,10.20443994,27.36,253.5332315,7.02,91.7,24.91264325
Córrego Baixo,CB,20230825,20230825 10:40:00,Daytime,Non-active,9.23294048,27.4,254.4847328,7.1,92.9,25.13148854
Córrego Baixo,CB,20230825,20230825 10:50:00,Daytime,Non-active,9.53162622,27.42,258.1075925,7.19,94.1,25.96474628
Córrego Baixo,CB,20230825,20230825 11:00:00,Daytime,Non-active,9.606633343,27.44,267.6392067,7.24,94.8,28.15701754
Córrego Baixo,CB,20230825,20230825 11:10:00,Daytime,Non-active,10.80195,27.46,254.0983607,7.36,96.3,25.04262296
Córrego Baixo,CB,20230825,20230825 11:20:00,Daytime,Non-active,7.511627261,27.5,250.952381,7.49,98.1,24.31904763
Córrego Baixo,CB,20230825,20230825 11:30:00,Daytime,Non-active,9.157910115,27.54,250,7.56,99.1,24.1
Córrego Baixo,CB,20230825,20230825 11:40:00,Daytime,Non-active,6.68764472,27.58,249.4294409,7.6,99.8,23.96877141
Córrego Baixo,CB,20230825,20230825 11:50:00,Daytime,Non-active,9.53162622,27.62,250.3800836,7.66,100.6,24.18741923
Córrego Baixo,CB,20230825,20230825 12:00:00,Daytime,Non-active,10.20443994,27.66,251.6141284,7.73,101.6,24.47124953
Córrego Baixo,CB,20230825,20230825 12:10:00,Daytime,Non-active,10.80195,27.72,251.3277693,7.79,102.5,24.40538694
Córrego Baixo,CB,20230825,20230825 12:20:00,Daytime,Non-active,8.035371742,27.76,250.3790751,7.86,103.5,24.18718727
Córrego Baixo,CB,20230825,20230825 12:30:00,Daytime,Non-active,23.8742084,27.78,248.1053429,7.91,104.1,23.66422887
Córrego Baixo,CB,20230825,20230825 12:40:00,Daytime,Non-active,16.76143194,27.82,248.9587278,7.93,104.5,23.86050739
Córrego Baixo,CB,20230825,20230825 12:50:00,Daytime,Non-active,13.78574447,27.86,248.3919788,8.06,106.3,23.73015512
Córrego Baixo,CB,20230825,20230825 13:00:00,Daytime,Non-active,9.457309006,27.88,249.0544629,8.2,108.2,23.88252647
Córrego Baixo,CB,20230825,20230825 13:10:00,Daytime,Non-active,10.20443994,27.9,247.826087,8.32,109.8,23.60000001
Córrego Baixo,CB,20230825,20230825 13:20:00,Daytime,Non-active,27.41389374,27.94,248.3944088,8.49,112.2,23.73071402
Córrego Baixo,CB,20230825,20230825 13:30:00,Daytime,Non-active,15.57204654,27.98,247.4518686,8.66,114.4,23.51392978
Córrego Baixo,CB,20230825,20230825 13:40:00,Daytime,Non-active,6.612456243,28.02,246.1335345,8.74,115.6,23.21071294
Córrego Baixo,CB,20230825,20230825 13:50:00,Daytime,Non-active,5.488250367,28.04,245.0037707,8.85,117,22.95086726
Córrego Baixo,CB,20230825,20230825 14:00:00,Daytime,Non-active,8.110471875,28.08,244.7249435,8.88,117.6,22.88673701
Córrego Baixo,CB,20230825,20230825 14:10:00,Daytime,Non-active,136.1252676,28.12,246.0466867,8.96,118.8,23.19073794
Córrego Baixo,CB,20230825,20230825 14:20:00,Daytime,Non-active,3.010491673,28.16,247.2723853,9.05,119.9,23.47264862
Córrego Baixo,CB,20230825,20230825 14:30:00,Daytime,Non-active,8.410130573,28.18,252.7265889,9.17,121.7,24.72711545
Córrego Baixo,CB,20230825,20230825 14:40:00,Daytime,Non-active,63.3708628,28.22,251.7850432,9.4,124.7,24.51055994
Córrego Baixo,CB,20230825,20230825 14:50:00,Daytime,Non-active,8.933485904,28.24,250.9391435,9.48,125.8,24.31600301
Córrego Baixo,CB,20230825,20230825 15:00:00,Daytime,Non-active,5.263144755,28.26,250.4693954,9.57,127.1,24.20796094
Córrego Baixo,CB,20230825,20230825 15:10:00,Daytime,Non-active,3.085205086,28.26,249.0612092,9.73,129.2,23.88407812
Córrego Baixo,CB,20230825,20230825 15:20:00,Daytime,Non-active,3.310714061,28.26,247.9346602,9.88,131.2,23.62497185
Córrego Baixo,CB,20230825,20230825 15:30:00,Daytime,Non-active,28.59210009,28.26,247.1836275,10.12,134.5,23.45223433
Córrego Baixo,CB,20230825,20230825 15:40:00,Daytime,Non-active,26.23518474,28.26,247.5591438,10.28,136.5,23.53860307
Córrego Baixo,CB,20230825,20230825 15:50:00,Daytime,Non-active,19.13733337,28.26,247.1836275,10.5,139.4,23.45223433
Córrego Baixo,CB,20230825,20230825 16:00:00,Daytime,Non-active,9.606633343,28.28,250.3753754,10.66,141.7,24.18633634
Córrego Baixo,CB,20230825,20230825 16:10:00,Daytime,Non-active,8.110471875,28.28,249.6246246,10.7,142.1,24.01366366
Córrego Baixo,CB,20230825,20230825 16:20:00,Daytime,Non-active,6.537959355,28.3,249.1557223,10.74,142.8,23.90581613
Córrego Baixo,CB,20230825,20230825 16:30:00,Daytime,Non-active,5.488250367,28.34,249.7187852,10.67,142,24.0353206
Córrego Baixo,CB,20230825,20230825 16:40:00,Daytime,Non-active,4.662891545,28.36,254.0292354,10.65,141.7,25.02672414
Córrego Baixo,CB,20230825,20230825 16:50:00,Daytime,Non-active,3.386107133,28.4,254.8689139,10.64,141.6,25.2198502
Córrego Baixo,CB,20230825,20230825 17:00:00,Daytime,Non-active,3.160612112,28.42,252.9951329,10.6,141.2,24.78888057
Córrego Baixo,CB,20230825,20230825 17:10:00,Daytime,Non-active,3.010491673,28.46,252.4317247,10.58,141,24.65929668
Córrego Baixo,CB,20230825,20230825 17:20:00,Daytime,Non-active,2.032511033,28.46,250.9352787,10.56,140.7,24.3151141
Córrego Baixo,CB,20230825,20230825 17:30:00,Daytime,Non-active,1.506172918,28.48,249.7195213,10.46,139.5,24.0354899
Córrego Baixo,CB,20230825,20230825 17:40:00,Daytime,Non-active,0.526986598,28.5,250.3738318,10.33,137.8,24.18598131
Córrego Baixo,CB,20230825,20230825 17:50:00,Daytime,Non-active,1.204806943,28.54,249.4396713,10.24,136.7,23.9711244
Córrego Baixo,CB,20230825,20230825 18:00:00,Daytime,Non-active,0.602551736,28.54,249.0661188,10.09,134.6,23.88520732
Córrego Baixo,CB,20230825,20230825 18:10:00,Daytime,Non-active,0.526986598,28.56,248.2262883,10.08,134.5,23.69204631
Córrego Baixo,CB,20230825,20230825 18:20:00,Daytime,Non-active,0.226079134,28.58,247.4804031,10.05,134.3,23.52049271
Córrego Baixo,CB,20230825,20230825 18:30:00,Daytime,Non-active,0,28.6,245.8955224,9.98,133.4,23.15597015
Córrego Baixo,CB,20230825,20230825 18:40:00,Daytime,Non-active,0,28.6,245.5223881,9.97,133.2,23.07014926
Córrego Baixo,CB,20230825,20230825 18:50:00,Daytime,Non-active,0,28.6,245.5223881,9.92,132.6,23.07014926
Córrego Baixo,CB,20230825,20230825 19:00:00,Nighttime,Non-active,0,28.6,243.75,9.99,133.5,22.6625
Córrego Baixo,CB,20230825,20230825 19:10:00,Nighttime,Non-active,0,28.6,255.6902985,10.18,136,25.40876866
Córrego Baixo,CB,20230825,20230825 19:20:00,Nighttime,Non-active,0,28.56,254.8543689,10.39,138.8,25.21650485
Córrego Baixo,CB,20230825,20230825 19:30:00,Nighttime,Non-active,0,28.52,252.1487294,10.57,141,24.59420776
Córrego Baixo,CB,20230825,20230825 19:40:00,Nighttime,Non-active,0,28.48,251.2154076,10.69,142.5,24.37954375
Córrego Baixo,CB,20230825,20230825 19:50:00,Nighttime,Non-active,0,28.44,250.6549401,10.74,143.2,24.25063622
Córrego Baixo,CB,20230825,20230825 20:00:00,Nighttime,Non-active,0,28.38,250.6556763,10.78,143.5,24.25080555
Córrego Baixo,CB,20230825,20230825 20:10:00,Nighttime,Non-active,0,28.34,251.2185977,10.83,144,24.38027747
Córrego Baixo,CB,20230825,20230825 20:20:00,Nighttime,Non-active,0,28.28,250.3753754,10.87,144.5,24.18633634
Córrego Baixo,CB,20230825,20230825 20:30:00,Nighttime,Non-active,0,28.24,252.4417731,10.89,144.5,24.66160781
Córrego Baixo,CB,20230825,20230825 20:40:00,Nighttime,Non-active,0,28.2,251.1278195,10.94,145.2,24.35939849
Córrego Baixo,CB,20230825,20230825 20:50:00,Nighttime,Non-active,0,28.18,257.4276044,10.93,145,25.80834901
Córrego Baixo,CB,20230825,20230825 21:00:00,Nighttime,Non-active,0,28.14,256.5863756,11,145.8,25.61486639
Córrego Baixo,CB,20230825,20230825 21:10:00,Nighttime,Non-active,0,28.14,255.4572826,11.04,146.3,25.355175
Córrego Baixo,CB,20230825,20230825 21:20:00,Nighttime,Non-active,0,28.12,262.5188253,11.04,146.2,26.97932982
Córrego Baixo,CB,20230825,20230825 21:30:00,Nighttime,Non-active,0,28.1,258.2862524,11,145.7,26.00583805
Córrego Baixo,CB,20230825,20230825 21:40:00,Nighttime,Non-active,0,28.1,256.779661,10.83,143.4,25.65932203
Córrego Baixo,CB,20230825,20230825 21:50:00,Nighttime,Non-active,0,28.1,256.779661,10.72,142,25.65932203
Córrego Baixo,CB,20230825,20230825 22:00:00,Nighttime,Non-active,0,28.1,254.9905838,10.53,139.5,25.24783427
Córrego Baixo,CB,20230825,20230825 22:10:00,Nighttime,Non-active,0,28.1,255.2730697,10.44,138.3,25.31280603
Córrego Baixo,CB,20230825,20230825 22:20:00,Nighttime,Non-active,0,28.1,259.3220339,10.28,136.1,26.2440678
Córrego Baixo,CB,20230825,20230825 22:30:00,Nighttime,Non-active,0,28.1,256.779661,10.29,136.2,25.65932203
Córrego Baixo,CB,20230825,20230825 22:40:00,Nighttime,Non-active,0,28.1,252.7306968,10.16,134.5,24.72806026
Córrego Baixo,CB,20230825,20230825 22:50:00,Nighttime,Non-active,0,28.08,251.0361718,10.1,133.7,24.33831951
Córrego Baixo,CB,20230825,20230825 23:00:00,Nighttime,Non-active,0,28.08,250.6593821,9.96,131.9,24.25165788
Córrego Baixo,CB,20230825,20230825 23:10:00,Nighttime,Non-active,0,28.08,250.6593821,9.89,130.9,24.25165788
Córrego Baixo,CB,20230825,20230825 23:20:00,Nighttime,Non-active,0,28.08,255.7460437,9.8,129.7,25.42159005
Córrego Baixo,CB,20230825,20230825 23:30:00,Nighttime,Non-active,0,28.06,253.298153,9.77,129.3,24.85857519
Córrego Baixo,CB,20230825,20230825 23:40:00,Nighttime,Non-active,0,28.06,255.1828119,9.69,128.2,25.29204674
Córrego Baixo,CB,20230825,20230825 23:50:00,Nighttime,Non-active,0,28.06,255.5597437,9.68,128.1,25.37874105
Córrego Baixo,CB,20230826,20230826 00:00:00,Nighttime,Non-active,0,28.06,256.9732378,9.63,127.5,25.70384469
Córrego Baixo,CB,20230826,20230826 00:10:00,Nighttime,Non-active,0,28.04,262.9147813,9.56,126.5,27.0703997
Córrego Baixo,CB,20230826,20230826 00:20:00,Nighttime,Non-active,0,28.04,260.3695324,9.5,125.7,26.48499245
Córrego Baixo,CB,20230826,20230826 00:30:00,Nighttime,Non-active,0,28.04,268.8536953,9.43,124.8,28.43634992
Córrego Baixo,CB,20230826,20230826 00:40:00,Nighttime,Non-active,0,28.02,275.1791777,9.36,123.8,29.89121087
Córrego Baixo,CB,20230826,20230826 00:50:00,Nighttime,Non-active,0,28.02,279.2342512,9.32,123.2,30.82387778
Córrego Baixo,CB,20230826,20230826 01:00:00,Nighttime,Non-active,0,28,276.4150943,9.27,122.5,30.17547169
Córrego Baixo,CB,20230826,20230826 01:10:00,Nighttime,Non-active,0,28,281.2264151,9.21,121.8,31.28207547
Córrego Baixo,CB,20230826,20230826 01:20:00,Nighttime,Non-active,0,27.98,282.0875802,9.16,121.1,31.48014345
Córrego Baixo,CB,20230826,20230826 01:30:00,Nighttime,Non-active,0,27.98,279.4450736,9.14,120.8,30.87236693
Córrego Baixo,CB,20230826,20230826 01:40:00,Nighttime,Non-active,0,27.96,290.2190332,9.1,120.3,33.35037764
Córrego Baixo,CB,20230826,20230826 01:50:00,Nighttime,Non-active,0,27.96,305.0415408,9.05,119.5,36.75955438
Córrego Baixo,CB,20230826,20230826 02:00:00,Nighttime,Non-active,0,27.94,308.4624103,9,118.8,37.54635437
Córrego Baixo,CB,20230826,20230826 02:10:00,Nighttime,Non-active,0,27.94,339.9131092,8.94,118.1,44.78001512
Córrego Baixo,CB,20230826,20230826 02:20:00,Nighttime,Non-active,0,27.94,329.2406498,8.89,117.4,42.32534945
Córrego Baixo,CB,20230826,20230826 02:30:00,Nighttime,Non-active,0,27.92,326.3416478,8.86,116.9,41.65857899
Córrego Baixo,CB,20230826,20230826 02:40:00,Nighttime,Non-active,0,27.92,339.3801965,8.8,116.2,44.6574452
Córrego Baixo,CB,20230826,20230826 02:50:00,Nighttime,Non-active,0,27.9,344.7069943,8.76,115.7,45.88260869
Córrego Baixo,CB,20230826,20230826 03:00:00,Nighttime,Non-active,0,27.88,345.5937973,8.71,114.8,46.08657338
Córrego Baixo,CB,20230826,20230826 03:10:00,Nighttime,Non-active,0,27.88,345.5937973,8.68,114.5,46.08657338
Córrego Baixo,CB,20230826,20230826 03:20:00,Nighttime,Non-active,0,27.86,346.1029134,8.64,113.9,46.20367008
Córrego Baixo,CB,20230826,20230826 03:30:00,Nighttime,Non-active,0,27.86,346.1029134,8.62,113.7,46.20367008
Córrego Baixo,CB,20230826,20230826 03:40:00,Nighttime,Non-active,0,27.84,346.8962907,8.55,112.8,46.38614686
Córrego Baixo,CB,20230826,20230826 03:50:00,Nighttime,Non-active,0,27.84,353.6146858,8.51,112.1,47.93137773
Córrego Baixo,CB,20230826,20230826 04:00:00,Nighttime,Non-active,0,27.82,346.3650133,8.53,112.4,46.26395306
Córrego Baixo,CB,20230826,20230826 04:10:00,Nighttime,Non-active,0,27.8,345.7386364,8.45,111.3,46.11988637
Córrego Baixo,CB,20230826,20230826 04:20:00,Nighttime,Non-active,0,27.8,345.7386364,8.41,110.8,46.11988637
Córrego Baixo,CB,20230826,20230826 04:30:00,Nighttime,Non-active,0,27.78,349.9431603,8.4,110.6,47.08692687
Córrego Baixo,CB,20230826,20230826 04:40:00,Nighttime,Non-active,0,27.76,351.9711903,8.37,110.1,47.55337377
Córrego Baixo,CB,20230826,20230826 04:50:00,Nighttime,Non-active,0,27.76,351.5921152,8.34,109.8,47.4661865
Córrego Baixo,CB,20230826,20230826 05:00:00,Nighttime,Non-active,0,27.74,351.3462268,8.3,109.2,47.40963216
Córrego Baixo,CB,20230826,20230826 05:10:00,Nighttime,Non-active,0,27.74,351.7254456,8.19,107.8,47.49685249
Córrego Baixo,CB,20230826,20230826 05:20:00,Nighttime,Non-active,0,27.72,354.5144158,8.19,107.7,48.13831563
Córrego Baixo,CB,20230826,20230826 05:30:00,Nighttime,Non-active,0,27.72,356.3163885,8.1,106.5,48.55276936
Córrego Baixo,CB,20230826,20230826 05:40:00,Nighttime,Non-active,0,27.7,357.9696395,8.03,105.5,48.93301709
Córrego Baixo,CB,20230826,20230826 05:50:00,Nighttime,Non-active,0,27.68,339.1230068,7.97,104.7,44.59829156
Córrego Baixo,CB,20230826,20230826 06:00:00,Nighttime,Non-active,0,27.68,336.0858011,7.96,104.6,43.89973425
Córrego Baixo,CB,20230826,20230826 06:10:00,Nighttime,Non-active,0,27.66,347.0375997,7.9,103.8,46.41864793
Córrego Baixo,CB,20230826,20230826 06:20:00,Nighttime,Non-active,0,27.64,348.6892097,7.85,103.1,46.79851823
Córrego Baixo,CB,20230826,20230826 06:30:00,Nighttime,Non-active,0,27.62,350.7221589,7.83,102.8,47.26609655
Córrego Baixo,CB,20230826,20230826 06:40:00,Nighttime,Non-active,0,27.6,335.5513308,7.78,102.1,43.77680608
Córrego Baixo,CB,20230826,20230826 06:50:00,Nighttime,Non-active,0,27.6,334.4106464,7.71,101.2,43.51444867
Córrego Baixo,CB,20230826,20230826 07:00:00,Daytime,Non-active,0,27.58,333.7771016,7.64,100.2,43.36873337
Córrego Baixo,CB,20230826,20230826 07:10:00,Daytime,Non-active,0.075597667,27.56,332.8576865,7.56,99.1,43.1572679
Córrego Baixo,CB,20230826,20230826 07:20:00,Daytime,Non-active,0.150490755,27.56,332.8576865,7.44,97.6,43.1572679
Córrego Baixo,CB,20230826,20230826 07:30:00,Daytime,Non-active,0.301662848,27.54,332.9843928,7.3,95.7,43.18641034
Córrego Baixo,CB,20230826,20230826 07:40:00,Daytime,Non-active,0.376542111,27.54,333.7457175,7.18,94.2,43.36151503
Córrego Baixo,CB,20230826,20230826 07:50:00,Daytime,Non-active,0.376542111,27.52,334.9200305,7.09,92.9,43.63160702
Córrego Baixo,CB,20230826,20230826 08:00:00,Daytime,Non-active,0.376542111,27.52,334.9200305,6.95,91.1,43.63160702
Córrego Baixo,CB,20230826,20230826 08:10:00,Daytime,Non-active,0.452116537,27.52,334.2536177,6.85,89.8,43.47833207
Córrego Baixo,CB,20230826,20230826 08:20:00,Daytime,Non-active,0.376542111,27.5,334,6.69,87.7,43.42
Córrego Baixo,CB,20230826,20230826 08:30:00,Daytime,Non-active,0.376542111,27.5,336.5714286,6.64,87,44.01142858
Córrego Baixo,CB,20230826,20230826 08:40:00,Daytime,Non-active,0.452116537,27.5,334.7619048,6.55,85.8,43.5952381
Córrego Baixo,CB,20230826,20230826 08:50:00,Daytime,Non-active,0.828519629,27.48,334.5083841,6.51,85.3,43.53692834
Córrego Baixo,CB,20230826,20230826 09:00:00,Daytime,Non-active,1.129978355,27.48,335.6516768,6.47,84.7,43.79988566
Córrego Baixo,CB,20230826,20230826 09:10:00,Daytime,Non-active,1.506172918,27.48,334.1272866,6.41,83.9,43.44927592
Córrego Baixo,CB,20230826,20230826 09:20:00,Daytime,Non-active,1.506172918,27.48,334.1272866,6.41,83.9,43.44927592
Córrego Baixo,CB,20230826,20230826 09:30:00,Daytime,Non-active,1.882251704,27.46,333.8734274,6.4,83.8,43.3908883
Córrego Baixo,CB,20230826,20230826 09:40:00,Daytime,Non-active,2.333672886,27.46,333.4921845,6.37,83.5,43.30320244
Córrego Baixo,CB,20230826,20230826 09:50:00,Daytime,Non-active,2.935075359,27.46,333.1109417,6.36,83.3,43.21551659
Córrego Baixo,CB,20230826,20230826 10:00:00,Daytime,Non-active,3.986990595,27.46,332.7296988,6.3,82.5,43.12783072
Córrego Baixo,CB,20230826,20230826 10:10:00,Daytime,Non-active,4.512258847,27.46,333.1109417,6.27,82.1,43.21551659
Córrego Baixo,CB,20230826,20230826 10:20:00,Daytime,Non-active,6.762828531,27.46,333.1109417,6.25,81.8,43.21551659
Córrego Baixo,CB,20230826,20230826 10:30:00,Daytime,Non-active,6.088095808,27.48,332.6028963,6.2,81.2,43.09866615
Córrego Baixo,CB,20230826,20230826 10:40:00,Daytime,Non-active,5.713314248,27.48,332.6028963,6.14,80.4,43.09866615
Córrego Baixo,CB,20230826,20230826 10:50:00,Daytime,Non-active,7.062125215,27.48,333.3650915,6.07,79.5,43.27397105
Córrego Baixo,CB,20230826,20230826 11:00:00,Daytime,Non-active,6.762828531,27.5,333.2380952,6.03,79.1,43.2447619
Córrego Baixo,CB,20230826,20230826 11:10:00,Daytime,Non-active,6.012870136,27.5,332.8571429,5.98,78.3,43.15714287
Córrego Baixo,CB,20230826,20230826 11:20:00,Daytime,Non-active,6.012870136,27.5,332.4761905,5.96,78.1,43.06952382
Córrego Baixo,CB,20230826,20230826 11:30:00,Daytime,Non-active,7.062125215,27.52,340.9177456,5.96,78.2,45.01108149
Córrego Baixo,CB,20230826,20230826 11:40:00,Daytime,Non-active,9.606633343,27.54,330.7004187,6.05,79.3,42.6610963
Córrego Baixo,CB,20230826,20230826 11:50:00,Daytime,Non-active,7.885852959,27.56,329.4330289,6.01,78.8,42.36959665
Córrego Baixo,CB,20230826,20230826 12:00:00,Daytime,Non-active,3.911634718,27.58,329.3077216,6.13,80.4,42.34077597
Córrego Baixo,CB,20230826,20230826 12:10:00,Daytime,Non-active,3.911634718,27.6,329.1825095,6.2,81.4,42.31197719
Córrego Baixo,CB,20230826,20230826 12:20:00,Daytime,Non-active,3.83697198,27.6,328.8022814,6.32,82.9,42.22452472
Córrego Baixo,CB,20230826,20230826 12:30:00,Daytime,Non-active,2.935075359,27.62,327.1569745,6.49,85.2,41.84610414
Córrego Baixo,CB,20230826,20230826 12:40:00,Daytime,Non-active,3.911634718,27.64,327.0326748,6.61,86.8,41.8175152
Córrego Baixo,CB,20230826,20230826 12:50:00,Daytime,Non-active,4.212332643,27.66,326.9084694,6.78,89.1,41.78894796
Córrego Baixo,CB,20230826,20230826 13:00:00,Daytime,Non-active,3.686236985,27.68,326.7843584,6.96,91.5,41.76040243
Córrego Baixo,CB,20230826,20230826 13:10:00,Daytime,Non-active,3.46079752,27.7,325.9013283,7.14,93.8,41.55730551
Córrego Baixo,CB,20230826,20230826 13:20:00,Daytime,Non-active,3.536181304,27.72,326.5364188,7.28,95.7,41.70337632
